jt,k,z_um,Imax,power,theta_min,theta_max,dtheta_max,rrms,rmax,frac_rrms,frac_rmax,I_weighted_rrms,I_weighted_frac_rrms,converged
16,15,75.0,0.15074098110198975,0.9999813482863829,0.0,0.8235450387001038,0.03834420442581177,0.14403241910635817,1.5877884076138784,0.04542024256885822,0.5007048765083187,1.5093482445551116,0.4759689784697035,True
16,16,80.0,0.15195152163505554,0.9999801477533765,0.0,0.8236845135688782,0.03848367929458618,0.14419933314425723,1.5912286452659572,0.04542118937648814,0.5012193611576081,1.5143830424047011,0.4770138492165807,True
16,17,85.0,0.15177874267101288,0.9999790563597344,0.0,0.823689341545105,0.03848850727081299,0.14428214040301188,1.5890595681049078,0.04545285035870388,0.5005975553065143,1.51339638693226,0.4767615681088079,True
16,18,90.0,0.15024533867835999,0.9999780741054565,0.0,0.82356196641922,0.03836113214492798,0.1442833025209281,1.5822706518942553,0.04551365823293882,0.4991216892327424,1.5069555527556522,0.4753638071903829,True
16,19,95.0,0.14743492007255554,0.9999769827118143,0.0,0.8233097791671753,0.0381089448928833,0.14420774591447416,1.571247829139196,0.0455995223853819,0.49683982024313816,1.4953077646584327,0.4728270278076221,True
16,20,100.0,0.14348962903022766,0.9999756730394438,0.0,0.8229445815086365,0.03774374723434448,0.14406539877744257,1.5566583881043101,0.04570559955840198,0.4938590774724131,1.4795676356720815,0.46940158045908414,True
16,21,105.0,0.1386023461818695,0.9999745816458017,0.0,0.8224828839302063,0.03728204965591431,0.14386630029027506,1.5380500404316138,0.0458253048245754,0.4899105057683448,1.4604966367351768,0.46520765070498415,True
16,22,110.0,0.13300511240959167,0.9999733811127953,0.0,0.821943998336792,0.0367431640625,0.14362323017127684,1.5173596967463183,0.04595229567919192,0.4854796912269998,1.439372917224352,0.4605277976691981,True
16,23,115.0,0.12695449590682983,0.9999722897191532,0.0,0.8213494420051575,0.03614860773086548,0.14335119726185028,1.496233820158082,0.04608109315301486,0.4809732416775905,1.417290659152933,0.4555964940427116,True
16,24,120.0,0.12071504443883896,0.9999713074648753,0.0,0.820723295211792,0.0355224609375,0.14306145548591714,1.4738581175870848,0.0462058942606869,0.47602571989202,1.3952762761448791,0.45064540872325765,True
16,25,125.0,0.1145436242222786,0.9999702160712332,0.0,0.8200876712799072,0.034886837005615234,0.1427716162668319,1.4529289559110694,0.04632435061822819,0.4714241677506093,1.3743330902141442,0.4459225832277942,True
16,26,130.0,0.10867509245872498,0.9999689063988626,0.0,0.819465160369873,0.034264326095581055,0.1424940389976803,1.4344618735699477,0.046434077335013445,0.4674435087951964,1.3554102645097466,0.4416832134566778,True
16,27,135.0,0.10331006348133087,0.999967596726492,0.0,0.8188756108283997,0.033674776554107666,0.14224105321906372,1.4187241330296274,0.04653423556694742,0.4641363482400436,1.339179481545195,0.4381132735615497,True
16,28,140.0,0.09860774129629135,0.9999663961934857,0.0,0.8183356523513794,0.0331348180770874,0.14202587432915376,1.4057398209662644,0.04662571862520878,0.4614907647089923,1.3262805895844594,0.43540506883080893,True
16,29,145.0,0.09468114376068115,0.9999651956604794,0.0,0.8178591728210449,0.03265833854675293,0.1418570206717855,1.399559974735201,0.046708991839998965,0.4608304554114872,1.3171000663286783,0.4336790379444672,True
16,30,150.0,0.09159591794013977,0.9999641042668372,0.0,0.8174556493759155,0.032254815101623535,0.1417407368179676,1.3956077668209836,0.04678464713018317,0.4606510334902244,1.31182719315373,0.4329974127783423,True
16,31,155.0,0.08937245607376099,0.9999630128731951,0.0,0.8171303272247314,0.03192949295043945,0.14168350122453913,1.3967044264295758,0.04685399707395652,0.461882890693128,1.3105582213924067,0.4333947886638925,True
